"Restaurant_Name";"Dining_Rating";"Delivery_Rating";"Dining_Votes";"Delivery_Votes";"Cuisine";"Place_Name";"City";"Best_Seller";"Votes";"Prices"
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;150
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";6;150
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;150
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;160
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;190
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;170
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;170
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";8;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";9;110
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";8;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"BESTSELLER";62;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;110
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";13;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";12;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;110
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";7;110
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"BESTSELLER";74;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";11;70
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;70
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;80
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";6;50
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;50
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;60
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";80;15
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";139;20
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";17;30
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;50
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";15;50
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";12;50
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";6;120
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;80
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;70
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;70
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;110
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;110
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";5;50
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;80
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;80
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;130
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;40
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;130
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;140
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;150
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;160
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;50
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;100
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;80
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;90
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;80
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;80
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;80
"New Grand Restaurant & Bakery";4.0;4.0;129;0;"Bakery";"Begum Bazaar";" Hyderabad";"";0;80
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;368
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";235;130
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";190;149
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";270;60
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";93;329
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";169;110
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";85;245
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";192;200
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";74;169
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";94;75
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";131;78
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";91;199
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";96;139
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";58;75
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";52;150
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";43;190
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";33;118
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";46;198
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";100;54
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";38;220
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";106;72
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";66;143
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";0;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";45;24
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";33;371
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";59;105
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";17;361
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";7;176
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";46;165
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;320
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";10;299
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"MUST TRY";42;80
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";75;220
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";27;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";13;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;449
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";7;449
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;349
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;349
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;349
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;399
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;349
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;299
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;390
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";15;249
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";32;14
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;476
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;228
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;533
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";42;80
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";79;151
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";17;361
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;120
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;1239
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;419
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;381
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;380
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";85;245
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";24;268
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";15;249
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";20;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";27;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";15;260
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;249
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";25;228
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";13;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";12;289
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;320
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";42;80
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";79;151
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";75;220
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";38;220
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";65;110
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";85;245
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";52;150
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";46;165
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";13;68
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";270;60
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";192;200
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";43;190
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";190;149
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";106;72
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";25;228
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";27;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";19;216
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";6;405
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";7;394
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;264
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";13;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;341
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;371
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";12;289
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;320
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;205
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";93;329
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";11;315
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";10;299
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;195
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;580
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";8;161
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;671
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";169;110
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;699
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;682
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";9;155
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;535
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;860
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;535
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";46;198
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;155
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;833
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;899
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";6;554
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;207
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;175
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";33;371
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;195
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;197
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";7;176
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;325
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;171
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";33;118
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;211
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;196
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;171
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";59;105
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;155
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;340
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;259
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;245
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;906
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;340
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;245
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;245
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;258
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;191
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;218
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;228
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";7;150
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;154
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;191
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";6;150
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;261
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";96;139
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;171
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";24;113
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;144
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;186
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;195
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;684
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;1191
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";12;202
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";10;311
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;1247
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;1160
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;1160
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;689
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";15;115
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;643
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;250
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;361
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";39;104
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";11;104
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";7;75
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";58;75
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;104
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";94;75
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";49;75
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";15;75
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;208
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"BESTSELLER";52;150
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";46;165
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";24;268
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";15;249
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";20;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;385
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";12;289
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;320
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";59;94
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";45;67
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;75
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";8;94
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;48
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;195
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;161
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;175
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;191
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";5;216
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";6;202
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;182
"McDonald's";3.2;3.9;137;0;"Fast Food";"MPM Mall";" Hyderabad";"";0;191
